Open the First Exterior Gate	第1の外門を開ける	skyrim_english_japanese.sst
Orcish Armor of Major Health	オークの体力の鎧(大)	skyrim_english_japanese.sst
Orcish Battleaxe of Draining	オークの両手斧(渇き)	skyrim_english_japanese.sst
Orcish Battleaxe of Freezing	オークの両手斧(凍結)	skyrim_english_japanese.sst
Orcish Battleaxe of Gleaning	オークの両手斧(収集)	skyrim_english_japanese.sst
Orcish Dagger of Diminishing	オークのダガー(弱化)	skyrim_english_japanese.sst
Orcish Dagger of Soul Snares	オークのダガー(捕魂)	skyrim_english_japanese.sst
Orcish Greatsword of Binding	オークのグレートソード(拘束)	skyrim_english_japanese.sst
Orcish Greatsword of Burning	オークのグレートソード(炎上)	skyrim_english_japanese.sst
Orcish Greatsword of Despair	オークのグレートソード(絶望)	skyrim_english_japanese.sst
Orcish Greatsword of Reaping	オークのグレートソード(報い)	skyrim_english_japanese.sst
Orcish Sword of Debilitation	オークの剣(衰弱)	skyrim_english_japanese.sst
Orcish Sword of Thunderbolts	オークの剣(雷電)	skyrim_english_japanese.sst
Orcish War Axe of Absorption	オークの片手斧(吸収)	skyrim_english_japanese.sst
Orcish War Axe of Harvesting	オークの片手斧(捕獲)	skyrim_english_japanese.sst
Orcish Warhammer of Draining	オークの戦鎚(渇き)	skyrim_english_japanese.sst
Orcish Warhammer of Freezing	オークの戦鎚(凍結)	skyrim_english_japanese.sst
Orcish Warhammer of Gleaning	オークの戦鎚(収集)	skyrim_english_japanese.sst
Palace of the Kings Upstairs	王の宮殿 - 上階	dawnguard_english_japanese.sst
Pension of the Ancestor Moth	聖蚕の恩恵	skyrim_english_japanese.sst
Pinewatch Bandit's Sanctuary	パインウォッチ山賊の聖域	skyrim_english_japanese.sst
Place the Coat on the Effigy	彫像にコートをかぶせる	skyrim_english_japanese.sst
Player wearing College Robes	プレイヤーは大学ローブを着る	skyrim_english_japanese.sst
Portal to Shrine of Learning	学びの祠への転移門	dawnguard_english_japanese.sst
Portal to Shrine of Radiance	輝きの祠への転移門	dawnguard_english_japanese.sst
Potion of Brief Invisibility	透明化の薬（小）	skyrim_english_japanese.sst
Potion of Extreme Well-being	健康の薬(極限)	dragonborn_english_japanese.sst
Proceed to center of Cistern	貯水池の中心に進む	skyrim_english_japanese.sst
Purchase a house in Markarth	マルカルスの家を買う	skyrim_english_japanese.sst
Purchase a house in Solitude	ソリチュードの家を買う	skyrim_english_japanese.sst
Purchase a house in Whiterun	ホワイトランの家を買う	skyrim_english_japanese.sst
Purchase a house in Windhelm	ウィンドヘルムの家を買う	skyrim_english_japanese.sst
Radiant Raiment Fine Clothes	レディアント装具店の高級服	skyrim_english_japanese.sst
Read Notice: Fishing Contest	掲示: 釣り勝負を読む	ccbgssse001-fish_english_japanese.sst
Read the fisherman's journal	漁民の日記を読む	ccbgssse001-fish_english_japanese.sst
Read the list of arctic fish	極寒の地の魚のリストを読む	ccbgssse001-fish_english_japanese.sst
Read Wanted: A Seafood Feast	求む: 海鮮料理のご馳走を読む	ccbgssse001-fish_english_japanese.sst
Recipe - Mind Control Spider	レシピ - マインドコントロールスパイダー	dragonborn_english_japanese.sst
Reduced Magicka Regeneration	マジカ回復低下	ccqdrsse001-survivalmode_english_japanese.sst
Reduced Stamina Regeneration	スタミナ回復低下	ccqdrsse001-survivalmode_english_japanese.sst
Report back to Jarl Balgruuf	バルグルーフ首長に報告する	skyrim_english_japanese.sst
Report to the Jarl of Riften	リフテンの首長に報告する	skyrim_english_japanese.sst
Report your success to Isran	イスランに成功を報告する	dawnguard_english_japanese.sst
Restore Health Potion Recipe	体力回復薬のレシピ	skyrim_english_japanese.sst
Retrieve the Aetherium Crest	エセリウムのクレストを回収する	dawnguard_english_japanese.sst
Retrieve the Staff of Magnus	マグナスの杖を回収する	skyrim_english_japanese.sst
Return Ore Sample to Hafjorg	鉱石標本をハフジョルグに返す	skyrim_english_japanese.sst
Return to <Alias=QuestGiver>	<Alias=Questgiver> のところに戻る	dawnguard_english_japanese.sst
Return to Olfrid Battle-Born	オルフリッド・バトル・ボーンのところに戻る	skyrim_english_japanese.sst
Return to the Jarl of Riften	リフテンの首長のところに戻る	skyrim_english_japanese.sst
Riften Home Decorating Guide	リフテン室内装飾ガイド	hearthfires_english_japanese.sst
Riften Ragged Flagon Faction	リフテン・ラグド・フラゴン一派	skyrim_english_japanese.sst
Riften Scripted Scene Bridge	リフテンスクリプトシーン橋	skyrim_english_japanese.sst
Ring of Peerless Conjuration	召喚術の指輪(無双)	skyrim_english_japanese.sst
Ring of Peerless Destruction	破壊術の指輪(無双)	update_english_japanese.sst
Ring of Peerless Lockpicking	開錠術の指輪(無双)	skyrim_english_japanese.sst
Ring of Peerless Restoration	回復術の指輪(無双)	skyrim_english_japanese.sst
Riverwood Alvor Gerdur scene	リバーウッド・アルヴォア・ジャルデュル・シーン	skyrim_english_japanese.sst
Riverwood Alvor Sigrid scene	リバーウッド・アルヴォア・シグリッド・シーン	skyrim_english_japanese.sst
Riverwood Embry Sigrid scene	リバーウッド・エンブリー・シグリッド・シーン	skyrim_english_japanese.sst
Riverwood Hilde Sigrid scene	リバーウッド・ヒルデ・シグリッド・シーン	skyrim_english_japanese.sst
Robes of Eminent Conjuration	召喚術のローブ(優)	skyrim_english_japanese.sst
Robes of Eminent Destruction	破壊術のローブ(優)	skyrim_english_japanese.sst
Robes of Eminent Restoration	回復術のローブ(優)	skyrim_english_japanese.sst
Robes of Extreme Conjuration	召喚術のローブ(極限)	skyrim_english_japanese.sst
Robes of Extreme Destruction	破壊術のローブ(極限)	skyrim_english_japanese.sst
Robes of Extreme Restoration	回復術のローブ(極限)	skyrim_english_japanese.sst
Robes of Peerless Alteration	変性術のローブ(無双)	skyrim_english_japanese.sst
Sanctified Dwarven Battleaxe	清められしドワーフの両手斧	skyrim_english_japanese.sst
Sanctified Dwarven Warhammer	清められしドワーフの戦鎚	skyrim_english_japanese.sst
Sanctified Orcish Greatsword	清められしオークのグレートソード	skyrim_english_japanese.sst
Sapphire + Albino Spider Pod	サファイア+白スパイダーの卵のう	dragonborn_english_japanese.sst
Scaled Armor of Major Health	スケールの体力の鎧(大)	skyrim_english_japanese.sst
Scaled Boots of Waning Frost	スケールのブーツ(冷気衰退)	skyrim_english_japanese.sst
Scaled Boots of Waning Shock	スケールのブーツ(雷撃衰退)	skyrim_english_japanese.sst
Scaled Bracers of Deft Hands	スケールの器用さの腕当て	skyrim_english_japanese.sst
Scaled Helmet of Conjuration	スケールの召喚術の兜	skyrim_english_japanese.sst
Scaled Helmet of Destruction	スケールの破壊術の兜	skyrim_english_japanese.sst
Scaled Helmet of Restoration	スケールの回復術の兜	skyrim_english_japanese.sst
Scroll of Bane of the Undead	アンデッドベインの巻物	skyrim_english_japanese.sst
Scroll of Turn Lesser Undead	下級アンデッド退散の巻物	skyrim_english_japanese.sst
Search for Synod researchers	サイノッドの研究者を探す	skyrim_english_japanese.sst
Secret of Protection removed	防御の秘密を外した	dragonborn_english_japanese.sst
Shahvee's Amulet of Zenithar	シャーヴィーのゼニタールのアミュレット	skyrim_english_japanese.sst
Shalidor's Insights: Magicka	シャリドールの洞察: マジカ	skyrim_english_japanese.sst
Silver and Moonstone Circlet	銅と月長石のサークレット	skyrim_english_japanese.sst
Sinderion's Field Laboratory	シンデリオンの野外実験室	skyrim_english_japanese.sst
Skaal Village Morwen's House	スコール村のモルウェンの家	dragonborn_english_japanese.sst
Skorm Snow-Strider's Journal	スコルム・スノー・ストライダーの日記	skyrim_english_japanese.sst
Snow-Shod Farm House Faction	スノー・ショッド農場一派	skyrim_english_japanese.sst
Solution of Enhanced Stamina	持久の溶液	skyrim_english_japanese.sst
Sons of Skyrim Military Camp	スカイリムの民の軍キャンプ	skyrim_english_japanese.sst
Sorry, I'll be leaving now. 	すまない。先を急ぐんだ	skyrim_english_japanese.sst
Speak to Crescius Caerellius	クレシウス・カエレリウスと話す	dragonborn_english_japanese.sst
Speak to Swims-In-Deep-Water	深海を泳ぐ者と話す	ccbgssse001-fish_english_japanese.sst
Spell Tome: Conjure Familiar	呪文の書: 使い魔召喚	skyrim_english_japanese.sst
Spell Tome: Conjure Wrathman	呪文の書: ラスマン召喚	dawnguard_english_japanese.sst
Spell Tome: Reanimate Corpse	呪文の書: 死霊作成	skyrim_english_japanese.sst
Spriggan Variant Swarm Spray	スプリガン変種のスワーム・スプレー	dawnguard_english_japanese.sst
Stag Prince Increment Effect	鹿の王子の増大効果	dragonborn_english_japanese.sst
Stalhrim Battleaxe of Animus	スタルリムの両手斧(憎悪)	dragonborn_english_japanese.sst
Stalhrim Battleaxe of Storms	スタルリムの両手斧(迅雷)	dragonborn_english_japanese.sst
Stalhrim Battleaxe of Terror	スタルリムの両手斧(戦慄)	dragonborn_english_japanese.sst
Stalhrim Battleaxe of Winter	スタルリムの両手斧(厳冬)	dragonborn_english_japanese.sst
Stalhrim Bow of Annihilating	スタルリムの弓(消滅)	dragonborn_english_japanese.sst
Stalhrim Bow of Debilitation	スタルリムの弓(衰弱)	dragonborn_english_japanese.sst
Stalhrim Bow of Immobilizing	スタルリムの弓(不動)	dragonborn_english_japanese.sst
Stalhrim Bow of Thunderbolts	スタルリムの弓(雷電)	dragonborn_english_japanese.sst
Stalhrim Dagger of Banishing	スタルリムのダガー(追放)	dragonborn_english_japanese.sst
Stalhrim Dagger of Blizzards	スタルリムのダガー(吹雪)	dragonborn_english_japanese.sst
Stalhrim Dagger of Damnation	スタルリムのダガー(天罰)	dragonborn_english_japanese.sst
Stalhrim Dagger of Depleting	スタルリムのダガー(激減)	dragonborn_english_japanese.sst
Stalhrim Dagger of Devouring	スタルリムのダガー(猛火)	dragonborn_english_japanese.sst
Stalhrim Dagger of Expelling	スタルリムのダガー(駆逐)	dragonborn_english_japanese.sst
Stalhrim Dagger of Garnering	スタルリムのダガー(蓄積)	dragonborn_english_japanese.sst
Stalhrim Dagger of Lightning	スタルリムのダガー(雷神)	dragonborn_english_japanese.sst
Stalhrim Dagger of Subsuming	スタルリムのダガー(従属)	dragonborn_english_japanese.sst
Stalhrim Dagger of Winnowing	スタルリムのダガー(ふるい)	dragonborn_english_japanese.sst
Stalhrim Greatsword of Dread	スタルリムのグレートソード(畏怖)	dragonborn_english_japanese.sst
Stalhrim Mace of Malediction	スタルリムのメイス(呪い)	dragonborn_english_japanese.sst
Stalhrim Mace of the Vampire	スタルリムのメイス(吸血鬼)	dragonborn_english_japanese.sst
Stalhrim Sword of Enervating	スタルリムの剣(脱力)	dragonborn_english_japanese.sst
Stalhrim Sword of Exhaustion	スタルリムの剣(消耗)	dragonborn_english_japanese.sst
Stalhrim Sword of Harvesting	スタルリムの剣(捕獲)	dragonborn_english_japanese.sst
Stalhrim Sword of High Chaos	スタルリムの混沌の剣(高位)	dragonborn_english_japanese.sst
Stalhrim Sword of Nullifying	スタルリムの剣(無効)	dragonborn_english_japanese.sst
Stalhrim Sword of Petrifying	スタルリムの剣(石化)	dragonborn_english_japanese.sst
Stalhrim War Axe of Freezing	スタルリムの片手斧(凍結)	dragonborn_english_japanese.sst
Stalhrim War Axe of Leeching	スタルリムの片手斧(吸血)	dragonborn_english_japanese.sst
Stalhrim War Axe of Lethargy	スタルリムの片手斧(沈滞)	dragonborn_english_japanese.sst
Stalhrim War Axe of Stunning	スタルリムの片手斧(気絶)	dragonborn_english_japanese.sst
Stalhrim Warhammer of Animus	スタルリムの戦鎚(憎悪)	dragonborn_english_japanese.sst
Stalhrim Warhammer of Storms	スタルリムの戦鎚(迅雷)	dragonborn_english_japanese.sst
Stalhrim Warhammer of Terror	スタルリムの戦鎚(戦慄)	dragonborn_english_japanese.sst
Stalhrim Warhammer of Winter	スタルリムの戦鎚(厳冬)	dragonborn_english_japanese.sst
Steal case of Firebrand Wine	ファイアブランド・ワインのケースを盗む	skyrim_english_japanese.sst
Steal Frost's Lineage Papers	フロストの血統書を盗む	skyrim_english_japanese.sst
Steel Armor of Major Stamina	鋼鉄のスタミナの鎧(大)	skyrim_english_japanese.sst
Steel Battleaxe of Cowardice	鋼鉄の両手斧(小胆)	skyrim_english_japanese.sst
Steel Battleaxe of Scorching	鋼鉄の両手斧(火炎)	skyrim_english_japanese.sst
Steel Battleaxe of Weariness	鋼鉄の両手斧(倦怠)	skyrim_english_japanese.sst
Steel Boots of Minor Stamina	鋼鉄のスタミナのブーツ(小)	skyrim_english_japanese.sst
Steel Gauntlets of Sure Grip	鋼鉄の万力の篭手	skyrim_english_japanese.sst
Steel Greatsword of Draining	鋼鉄のグレートソード(渇き)	skyrim_english_japanese.sst
Steel Plate Boots of Hauling	スチールプレートのブーツ(運搬)	skyrim_english_japanese.sst
Steel Plate Boots of Stamina	スチールプレートのスタミナのブーツ	skyrim_english_japanese.sst
Steel Shield of Resist Frost	鋼鉄の盾(冷気耐性)	skyrim_english_japanese.sst
Steel Shield of Resist Magic	魔法耐性の鋼鉄の盾	skyrim_english_japanese.sst
Steel Shield of Resist Shock	鋼鉄の盾(雷撃耐性)	skyrim_english_japanese.sst
Steel Shield of Waning Frost	鋼鉄の盾(冷気衰退)	skyrim_english_japanese.sst
Steel Shield of Waning Magic	鋼鉄の盾(魔法衰退)	skyrim_english_japanese.sst
Steel Shield of Waning Shock	鋼鉄の盾(雷撃衰退)	skyrim_english_japanese.sst
Steel War Axe of Diminishing	鋼鉄の片手斧(弱化)	skyrim_english_japanese.sst
Steel War Axe of Soul Snares	鋼鉄の片手斧(捕魂)	skyrim_english_japanese.sst
Steel Warhammer of Cowardice	鋼鉄の戦鎚(小胆)	skyrim_english_japanese.sst
Steel Warhammer of Scorching	鋼鉄の戦鎚(火炎)	skyrim_english_japanese.sst
Steel Warhammer of Weariness	鋼鉄の戦鎚(倦怠)	skyrim_english_japanese.sst
Summon Durnehviir in Tamriel	タムリエルでダーネヴィールを呼び寄せる	dawnguard_english_japanese.sst
Take the Skull of Corruption	堕落のドクロを取る	dawnguard_english_japanese.sst
Talk to Bassianus or Klimmek	バシアヌスかクリメクと話す	skyrim_english_japanese.sst
Talk to the Jarl of Whiterun	ホワイトランの首長と話す	skyrim_english_japanese.sst
Tall Shelf with Display Case	展示箱つきの高い棚	hearthfires_english_japanese.sst
Thanks for wasting my time. 	よくも時間を無駄にしてくれたな	skyrim_english_japanese.sst
The Alduin/Akatosh Dichotomy	アルドゥイン/アカトシュ二分法	skyrim_english_japanese.sst
The Book of Life and Service	生命と奉仕の書	dawnguard_english_japanese.sst
The Dark Brotherhood Forever	闇の一党永遠なれ	skyrim_english_japanese.sst
The Four Totems of Volskygge	ヴォルスキーグの4本のトーテム	skyrim_english_japanese.sst
The Guardian and the Traitor	ガーディアンと裏切り者	dragonborn_english_japanese.sst
The Last King of the Ayleids	アイレイド最後の王	skyrim_english_japanese.sst
The Sultry Argonian Bard, v1	情熱的なアルゴニアンの吟遊詩人 第1巻	dawnguard_english_japanese.sst
Then I was wrong about him. 	ふむ、奴を見誤っていたか	skyrim_english_japanese.sst
They call her "the Skinner."	彼女は“皮はぎ職人”って呼ばれてるわ	skyrim_english_japanese.sst
They call him "the Skinner."	彼は“皮はぎ職人”って呼ばれてるわ	skyrim_english_japanese.sst
Thieves Guild Variant Gloves	盗賊ギルドの改良手袋	skyrim_english_japanese.sst
Thoron's Dark Seducer Archer	ソロンのダーク・セデューサーの射手	ccbgssse025-advdsgs_english_japanese.sst
Thoron's Golden Saint Archer	ソロンのゴールデン・セイントの射手	ccbgssse025-advdsgs_english_japanese.sst
Unenchanted Alteration Staff	未付呪の変性の杖	dragonborn_english_japanese.sst
Unequip Spells In Melee Mode	近接モード時に呪文を装備解除	dawnguard_english_japanese.sst
Vampire Armor of Conjuration	吸血鬼の召喚術の鎧	dawnguard_english_japanese.sst
Vampire Armor of Destruction	吸血鬼の破壊術の鎧	dawnguard_english_japanese.sst
Vampire Restore Hunger Large	吸血鬼飢え回復(大)	ccqdrsse001-survivalmode_english_japanese.sst
Vigilant of Stendarr Faction	ステンダールの番人一派	skyrim_english_japanese.sst
Vigilants fighting Skeletons	スケルトンと戦闘中の番人	skyrim_english_japanese.sst
Virtuous Stalhrim Greatsword	高潔なるスタルリムのグレートソード	dragonborn_english_japanese.sst
Visit Hjerim, your new house	新しい家、ヒジェリムへ行く	hearthfires_english_japanese.sst
Visit the museum in Dawnstar	ドーンスターの博物館へ行く	skyrim_english_japanese.sst
Wait for the Jarl's response	首長の答えを待つ	skyrim_english_japanese.sst
Waking Nightmare Mini-Scenes	悪夢から目覚めるミニシーン	skyrim_english_japanese.sst
Warlock fighting off bandits	山賊と戦闘中のウォーロック	skyrim_english_japanese.sst
Werewolf Feed Health Restore	ウェアウルフの吸血（体力回復）	skyrim_english_japanese.sst
White River Prisoner Faction	ホワイト川の囚人	skyrim_english_japanese.sst
Whiterun Braith Lars Scene 1	ホワイトラン・ブレイス・ラーズのシーン1	hearthfires_english_japanese.sst
Whiterun Braith Lars Scene 2	ホワイトラン・ブレイス・ラーズのシーン2	hearthfires_english_japanese.sst
Whiterun Braith Lars Scene 3	ホワイトラン・ブレイス・ラーズのシーン3	hearthfires_english_japanese.sst
Whiterun Marketplace Scene 1	ホワイトラン・マーケットのシーン1	skyrim_english_japanese.sst
Whiterun Marketplace Scene 2	ホワイトラン・マーケットのシーン2	skyrim_english_japanese.sst
Whiterun Marketplace Scene 3	ホワイトラン・マーケットのシーン3	skyrim_english_japanese.sst
Whiterun Marketplace Scene 4	ホワイトラン・マーケットのシーン4	skyrim_english_japanese.sst
Whiterun Warmaiden's Faction	ホワイトラン戦乙女の炉一派	skyrim_english_japanese.sst
Windhelm Blacksmith Services	ウィンドヘルム鍛冶屋サービス	skyrim_english_japanese.sst
Winterhold Inn Initial Scene	宿屋「ウィンターホールド」開始シーン	skyrim_english_japanese.sst
Words of Clan Mother Ahnissi	我らが母アニッシの言葉	skyrim_english_japanese.sst
Wreck of the Strident Squall	難破したストライデント・スコール号	dragonborn_english_japanese.sst
(Heavy breathing - sprinting)	ハアッ…	dawnguard_english_japanese.sst
(Optional) Read Line and Lure	(オプション)糸とルアーを読む	ccbgssse001-fish_english_japanese.sst
(Optional) Retrieve your gear	(オプション)預けていた装備を入手する	skyrim_english_japanese.sst
(Optional) Shut off the Steam	(オプション)蒸気を止める	dawnguard_english_japanese.sst
16 Accords of Madness, v. XII	狂気の十六の協約　第十二巻	skyrim_english_japanese.sst
A crown doesn't make a king. 	王冠が王を作るのではない	skyrim_english_japanese.sst
Addition - East Wing - Armory	追加: 東棟の武器庫	hearthfires_english_japanese.sst
An Explorer's Guide to Skyrim	スカイリムの冒険案内	skyrim_english_japanese.sst
Ancient Nord War Axe of Frost	古代ノルドの片手斧(冷気)	skyrim_english_japanese.sst
Angeline's Aromatics Services	アンジェリンズ・アロマティクス・サービス	skyrim_english_japanese.sst
Armor Mannequin with Cupboard	鎧のマネキン(戸棚つき)	hearthfires_english_japanese.sst
Ask a prisoner about Madanach	囚人にマダナックについて尋ねる	skyrim_english_japanese.sst
Ask Esbern about dragon lairs	エズバーンにドラゴンの巣について尋ねる	skyrim_english_japanese.sst
Auriel's Shield Knockback Low	アーリエルの盾のノックダウン低	dawnguard_english_japanese.sst
Auriel's Shield Knockback Mid	アーリエルの盾のノックダウン中	dawnguard_english_japanese.sst
Banded Iron Armor of Illusion	帯鉄の幻惑術の鎧	skyrim_english_japanese.sst
Become partially soul trapped	部分的に魂縛をかけてもらう	dawnguard_english_japanese.sst
Bend To Will Effect - Stagger	服従のシャウト - よろめき	dragonborn_english_japanese.sst
Beyond Death Soul Gem Handler	死の超越魂石対応	dawnguard_english_japanese.sst
Black Book: Epistolary Acumen	黒の書: 手紙の書き方に関する見識	dragonborn_english_japanese.sst
Black Book: The Sallow Regent	黒の書: 血色の悪い摂生	dragonborn_english_japanese.sst
Bone Meal + Albino Spider Pod	骨の粉+白スパイダーの卵のう	dragonborn_english_japanese.sst
Bonemold Boots of Resist Fire	骨削のブーツ(炎耐性)	dragonborn_english_japanese.sst
Bonemold Boots of Waning Fire	骨削のブーツ(火衰退)	dragonborn_english_japanese.sst
Bonemold Gauntlets of Alchemy	骨削の錬金術の篭手	dragonborn_english_japanese.sst
Bonemold Gauntlets of Archery	骨削の弓術の篭手	dragonborn_english_japanese.sst
Bonemold Helmet of Alteration	骨削の変性術の兜	dragonborn_english_japanese.sst
Bounty: Dwarven Investigation	依頼: ドワーフの調査	ccbgssse001-fish_english_japanese.sst
Bring a giant's toe to Elynea	巨人のつま先をエリネアのところに持っていく	dragonborn_english_japanese.sst
Broken Steel Greatsword Blade	壊れた鋼鉄のグレートソードの刃	skyrim_english_japanese.sst
Broken Steel Warhammer Handle	壊れた鋼鉄の戦鎚の柄	skyrim_english_japanese.sst
Charwich-Koniinge Letters, v1	チャーウィッチ・コニンジの手紙 第1巻	skyrim_english_japanese.sst
Charwich-Koniinge Letters, v3	チャーウィッチ・コニンジの手紙 第3巻	skyrim_english_japanese.sst
Charwich-Koniinge Letters, v4	チャーウィッチ・コニンジの手紙 第4巻	skyrim_english_japanese.sst
Chitin Boots of Major Stamina	キチンのスタミナのブーツ(大)	dragonborn_english_japanese.sst
Chitin Bracers of Lockpicking	キチンの開錠術の腕当て	dragonborn_english_japanese.sst
Chitin Shield of Waning Frost	キチンの盾(冷気衰退)	dragonborn_english_japanese.sst
Chitin Shield of Waning Magic	キチンの盾(魔法衰退)	dragonborn_english_japanese.sst
Chitin Shield of Waning Shock	キチンの盾(雷撃衰退)	dragonborn_english_japanese.sst
Circlet of Eminent Alteration	変性術のサークレット(優)	skyrim_english_japanese.sst
Circlet of Extreme Alteration	変性術のサークレット(極限)	skyrim_english_japanese.sst
Clan Shatter-Shield House Key	シャッター・シールド家の鍵	skyrim_english_japanese.sst
Collect ash from an ash spawn	アッシュスポーンの灰を採取する	dragonborn_english_japanese.sst
Conjure Potent Flame Atronach	炎の精霊召喚(強力)	skyrim_english_japanese.sst
Conjure Potent Frost Atronach	氷の精霊召喚(強力)	skyrim_english_japanese.sst
Daedric Armor of Invigoration	デイドラの活性の鎧	skyrim_english_japanese.sst
Daedric Armor of Regeneration	デイドラの回復の鎧	skyrim_english_japanese.sst
Daedric Armor of Rejuvenation	デイドラの復活の鎧	skyrim_english_japanese.sst
Daedric Battleaxe of Freezing	デイドラの両手斧(凍結)	skyrim_english_japanese.sst
Daedric Battleaxe of Leeching	デイドラの両手斧(吸血)	skyrim_english_japanese.sst
Daedric Battleaxe of Lethargy	デイドラの両手斧(沈滞)	skyrim_english_japanese.sst
Daedric Battleaxe of Stunning	デイドラの両手斧(気絶)	skyrim_english_japanese.sst
Daedric Dagger of Malediction	デイドラのダガー(呪い)	skyrim_english_japanese.sst
Daedric Dagger of the Inferno	デイドラのダガー(業火)	skyrim_english_japanese.sst
Daedric Dagger of the Vampire	デイドラのダガー(吸血鬼)	skyrim_english_japanese.sst
Daedric Greatsword of Despair	デイドラのグレートソード(絶望)	skyrim_english_japanese.sst
Daedric Greatsword of Evoking	デイドラのグレートソード(喚起)	skyrim_english_japanese.sst
Daedric Sword of Annihilating	デイドラの剣(消滅)	skyrim_english_japanese.sst
Daedric Sword of Debilitation	デイドラの剣(衰弱)	skyrim_english_japanese.sst
Daedric Sword of Immobilizing	デイドラの剣(不動)	skyrim_english_japanese.sst
Daedric Sword of the Sorcerer	デイドラの剣(妖術師)	skyrim_english_japanese.sst
Daedric Sword of Thunderbolts	デイドラの剣(雷電)	skyrim_english_japanese.sst
Daedric War Axe of Enervating	デイドラの片手斧(脱力)	skyrim_english_japanese.sst
Daedric War Axe of Exhaustion	デイドラの片手斧(消耗)	skyrim_english_japanese.sst
Daedric War Axe of Harvesting	デイドラの片手斧(捕獲)	skyrim_english_japanese.sst
Daedric War Axe of Nullifying	デイドラの片手斧(無効)	skyrim_english_japanese.sst
Daedric War Axe of Petrifying	デイドラの片手斧(石化)	skyrim_english_japanese.sst
Daedric Warhammer of Freezing	デイドラの戦鎚(凍結)	skyrim_english_japanese.sst
Daedric Warhammer of Leeching	デイドラの戦鎚(吸血)	skyrim_english_japanese.sst
Daedric Warhammer of Lethargy	デイドラの戦鎚(沈滞)	skyrim_english_japanese.sst
Daedric Warhammer of Stunning	デイドラの戦鎚(気絶)	skyrim_english_japanese.sst
Defeat the Guardian Sabre Cat	ガーディアン・サーベルキャットを倒す	skyrim_english_japanese.sst
Deliver Moon Sugar to Ri'saad	リサードにムーンシュガーを届ける	skyrim_english_japanese.sst
Deliver the package to Arniel	小包をアーニエルに届ける	skyrim_english_japanese.sst
Detect Life - Predator Combat	生命探知: 肉食獣戦闘	dawnguard_english_japanese.sst
Detect Life - Predator Normal	生命探知: 肉食獣通常	dawnguard_english_japanese.sst
Detect Undead Friend Exterior	仲間アンデッドの外部探知	skyrim_english_japanese.sst
Detect Undead Friend Interior	仲間アンデッドの内部探知	skyrim_english_japanese.sst
Disaffected <BaseName> Leader	不満を抱く <BaseName> のリーダー	skyrim_english_japanese.sst
Discovering Ruunvald, Vol. II	ルーンヴァルドの発見 第2巻	dawnguard_english_japanese.sst
Discovering Ruunvald, Vol. IV	ルーンヴァルドの発見 第4巻	dawnguard_english_japanese.sst
Disguised Invisibility Potion	偽装した透明化の薬	ccbgssse001-fish_english_japanese.sst
Dorthe and Frodnar Play Scene	ドルテとフロドナーのプレイシーン	skyrim_english_japanese.sst
Dragon Language: Myth no More	ドラゴン語: もう神話ではない	skyrim_english_japanese.sst
Dragonplate Boots of Muffling	ドラゴンプレートのブーツ(消音)	skyrim_english_japanese.sst
Dwarven Armor of Major Health	ドワーフの体力の鎧(大)	skyrim_english_japanese.sst
Dwarven Battleaxe of Draining	ドワーフの両手斧(渇き)	skyrim_english_japanese.sst
Dwarven Battleaxe of Freezing	ドワーフの両手斧(凍結)	skyrim_english_japanese.sst
Dwarven Battleaxe of Gleaning	ドワーフの両手斧(収集)	skyrim_english_japanese.sst
Dwarven Boots of Waning Frost	ドワーフのブーツ(冷気衰退)	skyrim_english_japanese.sst
Dwarven Boots of Waning Shock	ドワーフのブーツ(雷撃衰退)	skyrim_english_japanese.sst
Dwarven Crossbow of Depleting	ドワーフのクロスボウ(激減)	dawnguard_english_japanese.sst
Dwarven Crossbow of Lightning	ドワーフのクロスボウ(雷神)	dawnguard_english_japanese.sst
Dwarven Crossbow of Scorching	ドワーフのクロスボウ(火炎)	dawnguard_english_japanese.sst
Dwarven Crossbow of the Blaze	ドワーフのクロスボウ(灼熱)	dawnguard_english_japanese.sst
Dwarven Dagger of Diminishing	ドワーフのダガー(弱化)	skyrim_english_japanese.sst
Dwarven Dagger of Soul Snares	ドワーフのダガー(捕魂)	skyrim_english_japanese.sst
Dwarven Fishing Rod Schematic	ドワーフの釣り竿の設計図	ccbgssse001-fish_english_japanese.sst
Dwarven Greatsword of Binding	ドワーフのグレートソード(拘束)	skyrim_english_japanese.sst
Dwarven Greatsword of Burning	ドワーフのグレートソード(炎上)	skyrim_english_japanese.sst
Dwarven Greatsword of Despair	ドワーフのグレートソード(絶望)	skyrim_english_japanese.sst
Dwarven Greatsword of Reaping	ドワーフのグレートソード(報い)	skyrim_english_japanese.sst
Dwarven Helmet of Destruction	ドワーフの破壊術の兜	skyrim_english_japanese.sst
Dwarven Helmet of Restoration	ドワーフの回復術の兜	skyrim_english_japanese.sst
Dwarven Shield of Waning Fire	ドワーフの盾(火衰退)	skyrim_english_japanese.sst
Dwarven Sword of Debilitation	ドワーフの剣(衰弱)	skyrim_english_japanese.sst
Dwarven Sword of Thunderbolts	ドワーフの剣(雷電)	skyrim_english_japanese.sst
Dwarven War Axe of Absorption	ドワーフの片手斧(吸収)	skyrim_english_japanese.sst
Dwarven War Axe of Harvesting	ドワーフの片手斧(捕獲)	skyrim_english_japanese.sst
